simulation_run,time_step,time_of_day,traffic_phase,is_peak_hour,cycle_num,density,speed_setting,simulation_mode,arrival_rate_j1_lane1,arrival_rate_j1_lane2,arrival_rate_j1_lane3,arrival_rate_j1_lane4,arrival_rate_j2_lane1,arrival_rate_j2_lane2,arrival_rate_j2_lane3,arrival_rate_j2_lane4,pso_n_particles,pso_n_iterations,pso_inertia_w,pso_cognitive_c1,pso_social_c2,pso_min_green,pso_max_green,pso_best_fitness,pso_improvement_pct,green_time_j1_lane1_pso,green_time_j1_lane2_pso,green_time_j1_lane3_pso,green_time_j1_lane4_pso,green_time_j2_lane1_pso,green_time_j2_lane2_pso,green_time_j2_lane3_pso,green_time_j2_lane4_pso,green_time_j1_lane1_baseline,green_time_j1_lane2_baseline,green_time_j1_lane3_baseline,green_time_j1_lane4_baseline,green_time_j2_lane1_baseline,green_time_j2_lane2_baseline,green_time_j2_lane3_baseline,green_time_j2_lane4_baseline,queue_j1_lane1,queue_j1_lane2,queue_j1_lane3,queue_j1_lane4,queue_j2_lane1,queue_j2_lane2,queue_j2_lane3,queue_j2_lane4,avg_wait_j1_lane1,avg_wait_j1_lane2,avg_wait_j1_lane3,avg_wait_j1_lane4,avg_wait_j2_lane1,avg_wait_j2_lane2,avg_wait_j2_lane3,avg_wait_j2_lane4,avg_waiting_time_pso,avg_waiting_time_baseline,total_vehicles_processed,vehicles_processed_j1,vehicles_processed_j2,throughput_per_step,fuel_wasted_pso_litres,fuel_wasted_baseline_litres,fuel_saved_litres,signal_efficiency_pct,congestion_level,emergency_occurred,emergency_junction,emergency_lane,emergency_duration_steps,active_direction,phase_timer_N,phase_timer_S,phase_timer_E,phase_timer_W,ds_total_rows,ds_total_cols,ds_current_step,ds_density,ds_peak_phase,ds_total_volume
0,48,Early Morning,LOW,0,2,0.1819,8,AI,1.18,0.977,1.097,0.919,0.99,0.788,0.748,0.559,10,20,0.793,1.971,1.263,3,20,1.4383,29.28,9,11,14,9,10,14,8,8,10,10,10,10,10,10,10,10,2,1,1,1,1,2,2,1,1.2467,1.4071,1.0899,1.3,1.635,1.1561,1.6364,1.3784,1.3562,1.9176,20,16,4,0.408,1.356,1.917,0.561,95.54,LOW,0,0,0,0,S,2,10,12,0,12000,50,48,0.1819,LOW,4.173
0,49,Early Morning,LOW,0,2,0.1536,1,AI,0.889,1.072,1.001,0.962,0.445,0.536,0.5,0.481,30,20,0.812,1.955,1.821,3,20,1.5661,29.61,8,12,8,9,8,12,12,8,10,10,10,10,10,10,10,10,1,1,1,0,0,0,2,0,1.5843,1.0591,1.6225,1.872,1.4513,1.6863,1.5516,1.0085,1.4794,2.1018,19,6,13,0.38,1.406,1.998,0.592,90.3,LOW,0,0,0,0,N,0,8,5,2,12000,50,49,0.1536,LOW,3.924
0,50,Morning Rush,HIGH,1,2,0.6115,1,AI,3.521,4.271,4.121,3.252,1.76,2.135,2.061,1.626,15,35,0.765,1.652,1.846,3,20,8.9255,17.24,12,10,12,9,9,13,10,13,10,10,10,10,10,10,10,10,11,5,6,8,4,2,6,9,7.1324,9.29,9.2252,10.4143,9.9017,7.7784,7.0326,6.8004,8.4469,10.2071,16,6,10,0.314,6.757,8.165,1.408,87.87,HIGH,0,0,0,0,S,11,6,3,2,12000,50,50,0.6115,HIGH,15.165
0,51,Morning Rush,HIGH,1,2,0.7768,9,Manual,3.988,4.557,4.896,4.64,2.794,2.879,2.848,2.52,10,40,0.791,1.735,1.3,3,20,9.2557,14.03,10,13,10,12,8,13,12,13,10,10,10,10,10,10,10,10,5,5,9,13,0,4,4,7,10.2585,9.1543,10.5843,11.6489,6.4835,10.7711,5.885,5.4125,8.7748,10.2073,28,12,16,0.538,12.285,14.291,2.006,84.9,HIGH,0,0,0,0,E,7,7,4,11,12000,50,51,0.7768,HIGH,18.081
0,52,Morning Rush,HIGH,1,2,0.8387,7,AI,5.729,5.261,4.204,5.007,3.264,2.93,2.302,2.603,15,30,0.54,1.687,1.024,3,20,10.1331,26.07,9,11,12,11,12,8,8,13,10,10,10,10,10,10,10,10,6,6,5,10,5,8,6,6,9.3509,10.9794,9.3878,11.1989,10.4921,7.6809,7.4375,10.4561,9.623,13.0155,12,7,5,0.226,5.774,7.81,2.036,93.47,HIGH,0,0,0,0,S,8,7,6,9,12000,50,52,0.8387,HIGH,20.201
0,53,Morning Rush,HIGH,1,2,0.6681,9,AI,4.611,3.5,3.653,3.415,3.106,2.35,2.227,1.907,20,35,0.872,1.269,1.475,3,20,8.8836,25.87,12,14,8,11,10,13,11,8,10,10,10,10,10,10,10,10,4,9,7,6,7,6,5,5,8.6517,8.0933,8.1457,10.2907,6.6056,8.866,8.4815,8.4677,8.4503,11.3986,38,17,21,0.704,16.056,21.658,5.602,94.52,CRITICAL,0,0,0,0,N,10,7,0,6,12000,50,53,0.6681,HIGH,15.179
0,54,Morning Rush,HIGH,1,2,0.6804,8,AI,3.604,3.515,4.735,4.425,1.802,1.758,2.368,2.212,30,40,0.523,1.484,1.747,3,20,9.3975,30.22,11,8,14,14,13,14,11,14,10,10,10,10,10,10,10,10,4,9,6,3,5,5,3,12,8.6598,9.5052,6.6946,9.6607,10.6984,6.4266,9.68,10.3027,8.9535,12.8314,41,26,15,0.745,18.355,26.305,7.95,98.84,HIGH,0,0,0,0,S,6,7,12,9,12000,50,54,0.6804,HIGH,16.279
0,55,Morning Rush,HIGH,1,2,0.841,7,AI,4.663,4.505,4.962,5.614,2.732,2.552,2.681,2.907,15,30,0.786,1.499,1.012,3,20,9.3836,27.61,8,10,14,9,12,9,10,13,10,10,10,10,10,10,10,10,3,7,11,6,1,7,10,5,6.6726,11.3802,9.0374,8.5108,9.7787,9.9135,7.1938,9.1455,8.9541,12.3686,27,20,7,0.482,12.088,16.698,4.61,97.04,HIGH,0,0,0,0,E,6,4,7,3,12000,50,55,0.841,HIGH,19.744
0,56,Morning Rush,HIGH,1,2,0.8937,2,AI,5.13,5.462,5.431,5.556,2.965,3.031,2.916,2.878,25,40,0.581,1.723,1.201,3,20,8.834,21.02,9,8,10,13,8,9,10,12,10,10,10,10,10,10,10,10,8,7,4,9,4,3,3,3,6.9419,10.4295,9.9237,8.6508,8.3663,7.0847,8.0055,8.136,8.4423,10.6894,30,26,4,0.526,12.663,16.034,3.371,94.13,CRITICAL,0,0,0,0,N,2,7,9,0,12000,50,56,0.8937,HIGH,21.579
0,57,Morning Rush,HIGH,1,2,0.7292,6,AI,3.911,4.734,4.93,4.457,1.956,2.367,2.465,2.228,30,30,0.67,1.43,1.309,3,20,8.537,24.01,11,8,14,12,14,9,13,13,10,10,10,10,10,10,10,10,10,3,8,4,9,5,6,7,9.5149,7.2294,11.2978,6.669,7.724,9.1573,7.8733,5.8973,8.1704,10.7524,39,20,19,0.672,15.932,20.967,5.035,90.94,HIGH,0,0,0,0,S,10,1,8,0,12000,50,57,0.7292,HIGH,18.032
0,58,Morning Rush,HIGH,1,2,0.6876,3,Fixed,3.748,4.287,4.73,4.863,2.274,2.443,2.565,2.532,10,40,0.625,1.612,1.213,3,20,8.8984,24.65,14,8,13,12,10,8,12,10,10,10,10,10,10,10,10,10,11,10,6,2,7,7,9,6,9.1891,7.0797,10.5335,8.5647,8.1004,9.6395,8.6338,6.4859,8.5283,11.3176,29,15,14,0.492,12.366,16.411,4.045,87.68,HIGH,0,0,0,0,S,11,6,0,6,12000,50,58,0.6876,HIGH,17.628
0,59,Morning Rush,HIGH,1,2,0.7199,7,AI,4.587,3.905,3.731,3.733,2.293,1.952,1.865,1.867,15,30,0.793,1.943,1.747,3,20,9.3688,30.75,12,13,10,13,8,14,10,11,10,10,10,10,10,10,10,10,8,5,8,10,6,4,3,10,9.2521,9.4072,6.4196,11.4036,9.1618,8.0768,10.4389,7.7711,8.9914,12.9848,25,18,7,0.417,11.239,16.231,4.992,96.87,CRITICAL,0,0,0,0,N,2,6,9,0,12000,50,59,0.7199,HIGH,15.956
0,60,Morning Rush,HIGH,1,3,0.7231,10,Fixed,3.502,4.847,3.591,4.294,2.551,3.024,2.196,2.347,25,30,0.843,1.222,1.715,3,20,8.2819,24.9,13,12,12,12,11,13,9,8,10,10,10,10,10,10,10,10,6,4,7,6,5,7,2,6,7.4191,10.1515,8.3877,9.8774,7.2736,7.5101,6.2569,6.7944,7.9588,10.5981,38,16,22,0.623,15.122,20.137,5.015,96.0,HIGH,1,1,3,5,S,4,5,9,11,12000,50,60,0.7231,HIGH,16.234
0,61,Morning Rush,HIGH,1,3,0.7217,9,AI,4.698,4.133,4.483,3.785,2.349,2.067,2.241,1.893,30,35,0.507,1.425,1.908,3,20,9.4708,29.04,11,9,8,12,10,13,12,13,10,10,10,10,10,10,10,10,7,9,4,4,11,8,2,6,10.4275,9.6682,10.4164,6.5103,9.9204,8.7454,8.4423,8.7729,9.1129,12.8431,38,20,18,0.613,17.315,24.403,7.088,98.62,HIGH,0,0,0,0,S,2,1,1,10,12000,50,61,0.7217,HIGH,17.099
0,62,Morning Rush,HIGH,1,3,0.6596,9,AI,4.111,4.636,4.637,3.707,2.055,2.318,2.318,1.853,20,40,0.717,1.469,1.443,3,20,9.0624,14.28,11,13,10,14,11,14,13,10,10,10,10,10,10,10,10,10,7,6,4,11,4,9,5,7,9.9143,11.1162,7.9527,9.2801,9.6628,7.6476,6.3078,7.9647,8.7308,10.1851,36,30,6,0.571,15.715,18.333,2.618,88.67,HIGH,0,0,0,0,N,3,2,4,13,12000,50,62,0.6596,HIGH,17.091
0,63,Morning Rush,HIGH,1,3,0.9059,5,AI,5.305,4.954,6.084,5.058,2.652,2.477,3.042,2.529,10,30,0.516,1.13,1.256,3,20,9.0601,28.02,10,12,8,9,13,8,10,13,10,10,10,10,10,10,10,10,5,6,4,13,8,5,7,4,7.2873,10.7588,7.8428,11.3065,10.6376,8.4848,6.1722,7.4226,8.7391,12.1414,22,15,7,0.344,9.613,13.356,3.743,93.97,HIGH,0,0,0,0,N,4,3,0,8,12000,50,63,0.9059,HIGH,21.401
0,64,Morning Rush,HIGH,1,3,0.8747,8,Fixed,4.723,4.751,4.2,6.026,2.761,2.675,2.3,3.113,30,35,0.427,1.377,1.232,3,20,8.9097,26.11,9,11,9,9,9,14,14,11,10,10,10,10,10,10,10,10,7,9,10,10,4,7,4,4,7.8965,9.6459,9.538,9.0342,7.2922,10.3298,7.2348,7.8603,8.604,11.6449,33,20,13,0.508,14.197,19.215,5.018,92.19,HIGH,0,0,0,0,S,2,9,2,7,12000,50,64,0.8747,HIGH,19.7
0,65,Morning Rush,HIGH,1,3,0.7309,5,Fixed,3.966,4.111,4.973,5.15,2.383,2.355,2.687,2.675,15,35,0.864,1.062,1.092,3,20,9.5468,21.84,9,11,8,14,10,11,9,11,10,10,10,10,10,10,10,10,8,10,7,5,11,3,5,5,7.2316,9.3671,7.9003,11.3669,9.8212,10.7113,6.8022,10.6365,9.2296,11.8081,21,15,6,0.318,9.691,12.398,2.707,87.08,HIGH,0,0,0,0,E,0,6,5,7,12000,50,65,0.7309,HIGH,18.2
0,66,Morning Rush,HIGH,1,3,0.788,7,AI,4.261,4.875,4.462,5.34,2.131,2.438,2.231,2.67,25,25,0.438,1.896,1.794,3,20,8.5493,19.07,9,8,11,9,13,10,13,11,10,10,10,10,10,10,10,10,6,2,10,6,6,6,3,4,11.5308,7.7167,7.9905,10.8171,5.6712,7.9089,7.4499,7.1096,8.2743,10.2246,22,9,13,0.328,9.101,11.246,2.145,86.15,CRITICAL,0,0,0,0,N,4,4,6,1,12000,50,66,0.788,HIGH,18.938
0,67,Morning Rush,HIGH,1,3,0.861,10,AI,5.249,5.878,5.024,4.916,3.425,3.539,2.912,2.658,10,35,0.65,1.434,1.25,3,20,8.022,21.45,11,9,13,9,13,11,13,12,10,10,10,10,10,10,10,10,7,9,7,7,5,3,3,9,6.6342,9.191,9.3568,10.3578,6.1126,8.1712,6.45,5.9033,7.7721,9.895,22,11,11,0.324,8.55,10.885,2.335,89.61,HIGH,0,0,0,0,W,3,4,7,4,12000,50,67,0.861,HIGH,21.067
0,68,Morning Rush,HIGH,1,3,0.6151,9,AI,3.617,3.451,4.238,3.076,2.208,2.026,2.319,1.638,15,25,0.776,1.051,1.493,3,20,9.2422,19.83,10,10,10,11,9,11,13,12,10,10,10,10,10,10,10,10,4,3,8,9,3,11,8,5,10.433,7.6663,10.974,6.8553,6.0802,10.6874,9.0387,9.9732,8.9635,11.1802,45,25,20,0.652,20.168,25.156,4.988,91.98,HIGH,0,0,0,0,W,1,5,3,5,12000,50,68,0.6151,HIGH,14.382
0,69,Morning Rush,HIGH,1,3,0.5895,9,AI,3.486,4.164,3.288,3.765,2.143,2.382,1.844,1.983,10,30,0.509,1.06,1.131,3,20,8.5883,24.23,11,13,8,12,10,11,14,10,10,10,10,10,10,10,10,10,2,5,8,6,9,5,6,7,6.3002,10.1455,8.2256,7.6742,5.4696,8.3176,9.9962,10.5712,8.3375,11.0032,28,21,7,0.4,11.672,15.404,3.732,92.76,CRITICAL,0,0,0,0,W,5,1,4,4,12000,50,69,0.5895,HIGH,14.703
0,70,Morning Rush,HIGH,1,3,0.7133,1,AI,4.246,3.66,3.563,4.844,2.523,2.13,1.982,2.522,30,30,0.622,1.532,1.874,3,20,8.7989,24.55,14,11,13,10,9,10,12,12,10,10,10,10,10,10,10,10,7,6,6,4,6,9,7,4,9.9486,8.4381,10.3838,8.7526,7.6263,10.4475,6.7547,6.0504,8.5502,11.3321,49,34,15,0.69,20.948,27.764,6.816,87.99,HIGH,0,0,0,0,E,2,0,3,2,12000,50,70,0.7133,HIGH,16.313
0,71,Morning Rush,HIGH,1,3,0.6188,10,Fixed,3.14,4.368,4.266,3.642,1.57,2.184,2.133,1.821,20,20,0.607,1.387,1.66,3,20,8.421,28.46,10,12,8,13,14,12,14,8,10,10,10,10,10,10,10,10,7,7,7,8,9,4,7,5,6.5947,9.5371,11.173,8.3694,6.5682,7.7899,5.6612,9.8306,8.1905,11.4495,39,24,15,0.542,15.972,22.327,6.355,96.54,HIGH,0,0,0,0,E,5,1,3,5,12000,50,71,0.6188,HIGH,15.416
0,72,Morning Rush,HIGH,1,3,0.8448,4,AI,5.269,4.895,5.997,5.152,3.434,3.047,3.398,2.776,20,35,0.713,1.572,1.185,3,20,8.2034,15.22,8,11,12,11,9,12,8,10,10,10,10,10,10,10,10,10,4,7,6,2,6,2,7,2,9.9203,9.7658,8.5183,8.9441,7.6434,5.5296,7.211,6.3562,7.9861,9.4198,57,35,22,0.781,22.761,26.847,4.086,91.85,HIGH,0,0,0,0,S,7,6,4,8,12000,50,72,0.8448,HIGH,21.313
0,73,Morning Rush,HIGH,1,3,0.643,1,Manual,4.317,4.132,3.93,3.82,2.958,2.666,2.365,2.11,25,20,0.791,1.437,1.628,3,20,8.6431,18.22,12,13,10,12,14,12,11,12,10,10,10,10,10,10,10,10,5,8,7,7,7,3,4,4,8.0134,11.2246,6.629,10.0477,6.3869,7.1228,7.6438,10.3033,8.4214,10.2975,24,10,14,0.324,10.106,12.357,2.251,86.51,HIGH,0,0,0,0,N,2,6,4,2,12000,50,73,0.643,HIGH,16.199
0,74,Morning Rush,HIGH,1,3,0.6138,3,Fixed,3.868,3.757,3.546,3.714,2.334,2.179,1.973,1.957,20,40,0.721,1.276,1.495,3,20,8.19,14.26,8,11,10,12,13,11,9,9,10,10,10,10,10,10,10,10,6,8,7,8,3,1,3,6,10.6403,6.7521,8.3841,8.3193,10.186,6.2174,6.2202,7.1742,7.9867,9.3152,44,12,32,0.587,17.571,20.494,2.923,88.56,CRITICAL,0,0,0,0,N,3,9,6,5,12000,50,74,0.6138,HIGH,14.885
0,75,Morning Rush,HIGH,1,3,0.6874,2,AI,4.005,4.364,4.529,3.683,2.803,2.782,2.664,2.042,20,40,0.403,1.523,1.922,3,20,8.4842,19.86,13,13,13,10,12,8,12,12,10,10,10,10,10,10,10,10,5,10,4,2,6,8,4,11,8.8315,10.1104,11.2798,7.0668,7.0429,6.1519,8.7048,7.054,8.2803,10.3324,24,9,15,0.316,9.936,12.398,2.462,94.58,CRITICAL,0,0,0,0,E,6,7,2,8,12000,50,75,0.6874,HIGH,16.581
0,76,Morning Rush,HIGH,1,3,0.8418,9,AI,4.835,4.322,4.062,5.14,2.417,2.161,2.031,2.57,20,40,0.428,1.256,1.528,3,20,8.6059,30.92,9,9,11,8,8,10,8,10,10,10,10,10,10,10,10,10,11,7,7,9,6,5,7,8,9.1872,10.9373,8.0598,11.4518,6.0581,5.4987,10.2823,5.7707,8.4057,12.1678,47,37,10,0.61,19.754,28.595,8.841,94.65,HIGH,0,0,0,0,W,6,2,5,6,12000,50,76,0.8418,HIGH,18.359
0,77,Morning Rush,HIGH,1,3,0.6805,7,AI,3.948,3.882,4.697,4.745,1.974,1.941,2.349,2.373,15,40,0.769,1.537,1.84,3,20,9.7281,26.68,10,12,14,10,12,13,13,12,10,10,10,10,10,10,10,10,4,5,6,14,5,7,10,13,8.6004,11.5258,9.8519,9.3477,10.438,8.5672,8.2408,9.5003,9.509,12.9684,32,13,19,0.41,15.215,20.75,5.535,92.73,CRITICAL,0,0,0,0,N,3,1,6,8,12000,50,77,0.6805,HIGH,17.272
0,78,Morning Rush,HIGH,1,3,0.7208,4,AI,3.585,4.456,4.937,4.714,2.593,2.828,2.869,2.557,15,35,0.444,1.202,1.545,3,20,8.1435,28.14,9,11,9,13,10,9,13,10,10,10,10,10,10,10,10,10,6,7,3,5,8,10,3,7,9.5207,8.9173,6.4451,8.3546,5.9731,8.2693,7.5372,8.711,7.966,11.0861,51,17,34,0.646,20.313,28.269,7.956,93.8,CRITICAL,0,0,0,0,W,7,1,4,11,12000,50,78,0.7208,HIGH,17.692
0,79,Morning Rush,HIGH,1,3,0.6013,8,AI,2.918,3.403,3.368,3.446,1.859,2.002,1.884,1.823,30,35,0.477,1.728,1.6,3,20,8.9858,22.63,12,13,14,11,10,12,8,13,10,10,10,10,10,10,10,10,8,5,5,10,6,10,6,4,9.3141,8.1738,11.3375,11.2823,8.1128,7.1706,9.3805,5.5982,8.7962,11.3685,51,18,33,0.637,22.431,28.991,6.56,86.91,HIGH,0,0,0,0,E,0,2,1,5,12000,50,79,0.6013,HIGH,13.135
0,80,Morning Rush,HIGH,1,4,0.6915,8,AI,4.436,3.879,3.617,3.786,3.018,2.539,2.208,2.093,30,30,0.642,1.429,1.075,3,20,8.8328,29.28,8,13,9,9,11,12,8,11,10,10,10,10,10,10,10,10,2,5,5,5,9,6,5,3,6.7305,9.9888,11.3359,9.4086,6.081,8.5413,9.5383,7.5946,8.6524,12.2341,62,29,33,0.765,26.822,37.925,11.103,95.02,HIGH,0,0,0,0,S,4,1,7,6,12000,50,80,0.6915,HIGH,15.718
0,81,Morning Rush,HIGH,1,4,0.7175,2,AI,3.957,4.521,3.71,4.086,2.779,2.861,2.255,2.243,15,25,0.748,1.944,1.996,3,20,8.9287,19.01,10,9,10,13,9,14,10,14,10,10,10,10,10,10,10,10,4,5,6,7,6,8,4,6,11.4513,10.9741,9.417,9.9398,5.49,7.2303,9.6966,5.8184,8.7522,10.8063,41,27,14,0.5,17.942,22.153,4.211,95.04,HIGH,1,1,4,5,N,7,6,7,2,12000,50,81,0.7175,HIGH,16.274
0,82,Morning Rush,HIGH,1,4,0.8689,2,AI,5.145,4.921,5.289,5.667,3.372,3.061,3.044,3.034,30,25,0.628,1.475,1.386,3,20,9.4468,30.49,14,12,8,13,11,8,11,10,10,10,10,10,10,10,10,10,7,5,8,6,3,2,3,4,9.1919,8.8757,8.4017,11.0921,10.2272,7.2134,8.7214,10.4053,9.2661,13.3304,45,25,20,0.542,20.849,29.994,9.145,91.93,CRITICAL,0,0,0,0,S,11,4,7,4,12000,50,82,0.8689,HIGH,21.022
0,83,Morning Rush,HIGH,1,4,0.6914,9,AI,4.899,4.686,4.495,4.294,2.849,2.643,2.448,2.247,10,20,0.689,1.083,1.155,3,20,9.5003,23.54,10,11,9,10,8,9,14,14,10,10,10,10,10,10,10,10,4,5,9,12,7,5,9,6,11.5204,11.4739,7.6372,8.1795,10.236,10.6198,7.7946,7.1334,9.3244,12.1947,46,31,15,0.548,21.446,28.048,6.602,94.43,CRITICAL,0,0,0,0,W,5,6,3,7,12000,50,83,0.6914,HIGH,18.374
0,84,Morning Rush,HIGH,1,4,0.7012,3,AI,3.897,4.192,3.905,3.689,2.349,2.396,2.152,1.945,15,20,0.782,1.514,1.779,3,20,8.0614,18.58,11,12,13,10,8,13,10,11,10,10,10,10,10,10,10,10,4,7,6,4,7,3,6,9,6.8638,9.3725,9.17,8.773,7.5427,7.7285,8.4742,5.4112,7.917,9.7238,55,26,29,0.647,21.772,26.741,4.969,87.32,CRITICAL,0,0,0,0,W,9,9,3,1,12000,50,84,0.7012,HIGH,15.683
0,85,Morning Rush,HIGH,1,4,0.6004,10,AI,3.217,3.591,3.329,3.144,1.609,1.796,1.665,1.572,30,40,0.426,1.446,1.554,3,20,9.1351,18.87,9,10,9,9,12,9,13,12,10,10,10,10,10,10,10,10,6,8,8,8,9,6,2,8,6.8239,6.6469,9.5006,10.7552,10.035,7.9036,9.6351,10.5132,8.9767,11.0642,58,22,36,0.674,26.032,32.086,6.054,89.04,CRITICAL,0,0,0,0,W,0,2,4,4,12000,50,85,0.6004,HIGH,13.281
0,86,Morning Rush,HIGH,1,4,0.8218,3,AI,4.473,4.567,4.192,5.237,2.236,2.284,2.096,2.619,30,35,0.406,1.14,1.716,3,20,8.3493,27.33,14,14,11,13,12,11,11,8,10,10,10,10,10,10,10,10,7,13,5,12,5,7,3,5,9.6546,6.5596,8.9113,6.3791,10.3742,10.6709,6.6003,6.5238,8.2092,11.2968,52,17,35,0.598,21.344,29.372,8.028,93.94,CRITICAL,0,0,0,0,W,1,10,0,9,12000,50,86,0.8218,HIGH,18.469
0,87,Morning Rush,HIGH,1,4,0.8872,4,AI,6.235,4.611,4.264,6.354,3.118,2.305,2.132,3.177,15,30,0.577,1.565,1.252,3,20,8.5949,15.41,13,9,13,8,12,13,9,14,10,10,10,10,10,10,10,10,6,4,4,9,11,7,8,6,8.3267,9.6845,7.0889,10.7442,6.6692,8.9223,7.5881,8.6186,8.4553,9.9962,45,9,36,0.511,19.025,22.492,3.467,87.32,CRITICAL,0,0,0,0,E,9,8,8,5,12000,50,87,0.8872,HIGH,21.464
0,88,Morning Rush,HIGH,1,4,0.7212,7,AI,4.637,3.872,3.607,4.795,2.318,1.936,1.804,2.397,20,25,0.468,1.977,1.964,3,20,8.6576,17.58,9,9,8,9,13,10,8,10,10,10,10,10,10,10,10,10,7,6,6,12,1,6,6,3,6.3403,8.5825,10.1776,8.6905,9.354,6.6583,9.791,8.5775,8.5215,10.3385,44,17,27,0.494,18.747,22.744,3.997,93.57,CRITICAL,0,0,0,0,N,4,5,6,0,12000,50,88,0.7212,HIGH,16.911
0,89,Morning Rush,HIGH,1,4,0.601,6,AI,3.896,2.965,4.2,3.897,1.948,1.482,2.1,1.948,15,35,0.64,1.486,1.566,3,20,8.6037,19.53,13,13,10,12,11,11,9,11,10,10,10,10,10,10,10,10,8,5,9,8,5,5,4,1,9.9734,10.7574,7.0917,7.1622,9.6664,8.728,5.6422,8.7618,8.4729,10.5291,54,22,32,0.6,22.877,28.429,5.552,93.97,HIGH,0,0,0,0,N,4,10,9,10,12000,50,89,0.601,HIGH,14.958
0,90,Midday,MEDIUM,0,4,0.4214,9,AI,2.06,2.104,2.703,2.72,1.43,1.352,1.551,1.46,20,40,0.868,1.826,1.791,3,20,4.0121,27.33,9,13,13,9,14,8,8,11,10,10,10,10,10,10,10,10,2,1,1,4,3,4,3,2,2.975,4.3044,3.4077,4.7289,4.3628,4.7495,3.6045,3.4919,3.9531,5.4396,38,13,25,0.418,7.511,10.335,2.824,93.66,MEDIUM,0,0,0,0,N,1,3,11,6,12000,50,90,0.4214,MEDIUM,9.587
0,91,Midday,MEDIUM,0,4,0.3232,9,Fixed,1.622,1.755,2.23,1.651,1.211,1.177,1.315,0.925,25,35,0.408,1.616,1.961,3,20,3.7167,19.33,13,12,8,9,10,12,13,10,10,10,10,10,10,10,10,10,1,2,3,2,3,3,7,3,4.6682,3.2093,3.8736,3.3051,4.055,4.5055,3.0969,2.5968,3.6638,4.5415,51,33,18,0.554,9.342,11.58,2.238,88.58,MEDIUM,0,0,0,0,N,8,5,7,3,12000,50,91,0.3232,MEDIUM,7.258
0,92,Midday,MEDIUM,0,4,0.3481,6,AI,2.263,1.688,2.021,2.319,1.131,0.844,1.01,1.159,30,35,0.761,1.945,1.917,3,20,4.0367,29.28,11,11,13,12,9,13,10,9,10,10,10,10,10,10,10,10,2,1,3,0,2,1,2,1,4.8092,4.8767,4.2468,4.5461,2.6764,3.8115,4.0007,2.8817,3.9811,5.6295,34,16,18,0.366,6.768,9.57,2.802,94.99,MEDIUM,0,0,0,0,E,3,3,5,1,12000,50,92,0.3481,MEDIUM,8.291
0,93,Midday,MEDIUM,0,4,0.4487,1,AI,3.017,2.656,2.543,2.271,1.508,1.328,1.272,1.135,25,35,0.459,1.757,1.095,3,20,3.2318,15.09,8,10,14,9,12,9,12,11,10,10,10,10,10,10,10,10,5,1,2,3,2,1,1,4,3.9979,3.0643,3.7348,3.3786,2.4377,3.2642,2.6156,3.0164,3.1887,3.7555,27,13,14,0.287,4.305,5.07,0.765,94.53,MEDIUM,0,0,0,0,S,6,5,5,7,12000,50,93,0.4487,MEDIUM,10.487
0,94,Midday,MEDIUM,0,4,0.5148,5,AI,2.587,3.651,3.226,2.473,1.294,1.825,1.613,1.236,20,35,0.86,1.65,1.09,3,20,3.5449,23.95,14,9,10,10,8,11,8,10,10,10,10,10,10,10,10,10,3,2,3,2,5,1,6,4,4.7138,4.5283,3.0067,3.9131,2.8175,3.2099,2.4434,3.3608,3.4992,4.6013,63,33,30,0.663,11.023,14.495,3.472,95.55,MEDIUM,0,0,0,0,W,0,2,5,2,12000,50,94,0.5148,MEDIUM,11.937
0,95,Midday,MEDIUM,0,4,0.5274,1,Manual,3.598,3.166,3.774,2.655,1.799,1.583,1.887,1.327,25,25,0.87,1.671,1.664,3,20,4.0218,17.24,10,13,14,13,12,11,13,11,10,10,10,10,10,10,10,10,2,2,2,6,3,1,2,1,3.6709,4.2426,4.8367,4.9327,3.5612,4.1482,3.1595,3.2212,3.9716,4.799,49,31,18,0.51,9.73,11.757,2.027,86.02,MEDIUM,0,0,0,0,S,5,7,2,8,12000,50,95,0.5274,MEDIUM,13.193
0,96,Midday,MEDIUM,0,4,0.3179,3,AI,1.851,1.863,2.036,1.767,1.726,1.531,1.418,1.083,30,20,0.633,1.053,1.038,3,20,3.9779,27.13,12,11,11,9,12,9,9,10,10,10,10,10,10,10,10,10,2,3,4,1,6,0,2,3,4.0089,4.7925,4.3936,3.6121,4.6453,4.5893,2.9024,2.4946,3.9298,5.3932,83,41,42,0.856,16.309,22.382,6.073,97.04,MEDIUM,0,0,0,0,N,4,10,8,2,12000,50,96,0.3179,MEDIUM,7.517
0,97,Midday,MEDIUM,0,4,0.5081,2,AI,3.333,3.059,3.649,2.764,2.466,2.13,2.224,1.582,25,25,0.682,1.088,1.414,3,20,3.9872,23.6,12,12,14,9,11,10,10,13,10,10,10,10,10,10,10,10,4,3,1,3,4,2,2,4,5.0591,4.9159,4.0365,4.6592,3.7491,3.7265,2.6754,2.7027,3.9406,5.1577,28,20,8,0.286,5.517,7.221,1.704,94.31,MEDIUM,0,0,0,0,S,2,6,4,1,12000,50,97,0.5081,MEDIUM,12.805
